nco_code,title
2133.0200,Environment Scientist (Including Health)
2133.0200,
2133.0200,Environment Scientist (Including
2133.03,
2133.03,Taxonomist
2133.0300,Taxonomist
2133.0300,
2133.04,Paleobotanist
2133.04,
2133.0400,Paleobotanist
2133.0400,
2141.01,"Works Inspector,"
2141.01,
2141.01,"Works Inspector, Engineering/Inspection"
2141.0100,
2141.0100,"Works Inspector,"
2141.0100,"Works Inspector, Engineering/Inspection"
2141.02,Instrument Engineer/Instrumentation Engineer
2141.02,Instrument
2141.02,
2141.0200,Instrument Engineer/Instrumentation Engineer
2141.0200,
2141.0200,Instrument
2141.03,Industrial Engineer
2141.03,
2141.0300,Industrial Engineer
2141.0300,
2141.0301,Industrial Robot
2141.0301,Industrial Engineer Executive  Industrial Engineer is responsible for
2141.0301,Industrial Engineer Executive
2141.04,
2141.04,Packaging Engineer
2141.0400,Packaging Engineer
2141.0400,
2141.05,Planning Engineer
2141.05,
2141.0500,Planning Engineer
2141.0500,
2141.0501,Production Planning & Control Engineer
2141.0501,Production
2141.0501,Production Planning & Control
2141.06,Methods Engineer
2141.06,
2141.0600,
2141.0600,Methods Engineer
2141.08,Engineering Estimator /Estimation
2141.08,
2141.08,Engineering Estimator/Estimation Engineer
2141.0800,Engineering Estimator/Estimation Engineer
2141.0800,
2141.0800,Engineering Estimator /Estimation
2141.09,
2141.09,Agricultural Engineer
2141.0900,
2141.0900,Agricultural Engineer
2141.1,
2141.1,Textile Technologist
2141.1000,Textile Technologist
2141.1000,
2141.11,Nuclear Engineer
2141.11,
2141.1100,Nuclear Engineer
2141.1100,
2141.12,Jute Technologist
2141.12,
2141.1200,
2141.1200,Jute Technologist
2141.13,Fibre Technologist
2141.13,
2141.13,Fibre  Technologist
2141.1300,Fibre  Technologist
2141.1300,
2141.1300,Fibre Technologist
2141.14,Spinning Master
2141.14,
2141.1400,
2141.1400,Spinning Master
2141.15,Weaving Master
2141.15,
2141.1500,Weaving Master
2141.1500,
2141.16,
2141.16,Dyeing and  Bleaching Master (Textiles)
2141.16,Dyeing and Bleaching Master
2141.1600,Dyeing and  Bleaching Master (Textiles)
2141.1600,
2141.1600,Dyeing and Bleaching Master
2141.17,Printing Master (Textile)
2141.17,
2141.1700,Printing Master (Textile)
2141.1700,
2141.18,
2141.18,Sugar Technologist
2141.1800,
2141.1800,Sugar Technologist
2141.19,
2141.19,Dairy Technologist
2141.1900,
2141.1900,Dairy Technologist
2141.2,Wood Technologist
2141.2,
2141.2000,Wood Technologist
2141.2000,
2141.21,Leather Technologist
2141.21,
2141.2100,Leather Technologist
2141.2100,
2141.22,
2141.22,Glass Technologist
2141.2200,
2141.2200,Glass Technologist
2141.23,Ceramic Technologist
2141.23,
2141.2300,
2141.2300,Ceramic Technologist
2141.24,Printing Technologist
2141.24,
2141.2400,
2141.2400,Printing Technologist
2141.25,
2141.25,Safety Engineer
2141.2500,Safety Engineer
2141.2500,
2141.26,
2141.26,Occupational Health and Safety
2141.26,Occupational Health and Safety Specialist
2141.2600,Occupational Health and Safety Specialist
2141.2600,
2141.2600,Occupational Health and Safety
2142.01,
2142.01,"Civil Engineer, General"
2142.0100,
2142.0100,"Civil Engineer, General"
2142.02,"Civil Engineer, Bu ilding"
2142.02,
2142.02,"Civil Engineer, Building"
2142.0200,
2142.0200,"Civil Engineer, Building"
2142.0200,"Civil Engineer, Bu ilding"
2142.03,"Civil Engineer, Structural"
2142.03,
2142.0300,"Civil Engineer, Structural"
2142.0300,
2142.0301,Plumbing Site Engineer
2142.0301,Plumbing
2142.04,
2142.04,"Civil Engineer, Irrigation"
2142.0400,"Civil Engineer, Irrigation"
2142.0400,
2142.05,
2142.05,Hydraulic Engineer
2142.0500,
2142.0500,Hydraulic Engineer
2142.0501,"Fireman,"
2142.0501,Fire Protection Systems Design Engineer
2142.0501,Fire Protection Systems Design
2142.06,
2142.06,"Civil Engineer, Highways and Roads"
2142.0600,
2142.0600,"Civil Engineer, Highways and Roads"
2142.07,
2142.07,"Civil Engineer, Railways"
2142.0700,"Civil Engineer, Railways"
2142.0700,
2142.08,Airport Engineer
2142.08,
2142.0800,Airport Engineer
2142.0800,
2142.09,"Civil Engineer, Public Health"
2142.09,
2142.0900,"Civil Engineer, Public Health"
2142.0900,
2142.0901,Public Health System Design
2142.0901,Public Health System Design Engineer
2142.0901,Public Prosecutor
2142.1,
2142.1,"Engineer, Waterworks"
2142.1000,
2142.1000,"Engineer, Waterworks"
2142.1001,"Guard, Goods"
2142.1001,Groundwater Engineer
2142.1001,Ground Water Engineer
2142.1002,Wastewater Systems Design
2142.1002,Wastewater
2142.1002,Waste Water Systems Design
2142.99,"Civil Engineers, other"
2142.99,"Civil Engineers, Other"
2142.99,
2142.9900,"Civil Engineers, Other"
2142.9900,
2142.9900,"Civil Engineers, other"
2143.01,
2143.01,Solar Energy System Designer
2143.0100,Solar Energy System Designer
2143.0100,
2143.02,
2143.02,Bio-Medical Engineer
2143.0200,
2143.0200,Bio-Medical Engineer
2143.03,Radiation Protection Engineer
2143.03,
2143.0300,
2143.0300,Radiation Protection Engineer
2143.04,
2143.04,"Waste Management Engineer,"
2143.04,"Waste Management Engineer, Radioactive"
2143.0400,"Waste Management Engineer, Radioactive"
2143.0400,
2143.0400,"Waste Management Engineer,"
2143.05,Pollution Control Engineer
2143.05,
2143.0500,
2143.0500,Pollution Control Engineer
2144.01,"Mechanical Engineer, General"
2144.01,
2144.0100,
2144.0100,"Mechanical Engineer, General"
2144.0101,Process Design Engineer
2144.0101,Process Design Enginee r
2144.0101,"Process Man,"
2144.0102,Process Try -Out Engineer
2144.0102,Process Try -out Engineer
2144.0102,Process Try -Out
2144.0103,Process Try -out Technician
2144.0103,Process Try -Out Technician
2144.0103,Process Validation
2144.0104,Processing Man
2144.0104,Process Validation Executive
2144.0105,"Manager, Quarry"
2144.0105,"Manager, Process Engineering"
2144.0106,
2144.0106,
2144.0106,Manager – Product Lifecycle Management
2144.0106,Manager -Product Lifecycle
2144.02,
2144.02,"Designer, Machine"
2144.0200,
2144.0200,"Designer, Machine"
2144.0201,Designer (CAD)
2144.0201,Designer - Mechanical
2144.0201,Designer -Mechanical
2144.03,Tool Engineer
2144.03,
2144.0300,Tool Engineer
2144.0300,
2144.0301,Occupational
2144.0301,Equipment Designer
2144.0401,
2144.0401,
2144.0401,"Mechanical  Engineer, Production"
2144.0401,"Mechanical Engineer, Production"
2144.0402,Product Conceptualization Engineer
2144.0402,Product Design
2144.0403,Production Engineer
2144.0403,Production
2144.05,
2144.05,"Mechanical Engineer, Structural"
2144.0500,
2144.0500,"Mechanical Engineer, Structural"
2144.06,"Mechanical Engineer, Maintenance"
2144.06,
2144.0600,"Mechanical Engineer, Maintenance"
2144.0600,
2144.0601,Service Engineer –
2144.0601,Service Engineer -Breakdown
2144.0601,Service Engineer – Breakdown Service
2144.07,
2144.07,"Mechanical Engineer, Automobile"
2144.0700,"Mechanical Engineer, Automobile"
2144.0700,
2144.0701,Prototyping Engineer
2144.0701,Prototyping
2144.08,
2144.08,Automobile Designer
2144.0800,
2144.0800,Automobile Designer
2144.0801,Product
2144.0801,Product Design Manager
2144.0801,Product Design Engineer
2144.0802,Modeller  Modeller is br oadly responsible for
2144.0802,Modeller
2144.0803,Product Design Engineer
2144.0803,Occupational
2144.0804,Prototyping Manager
2144.0804,Occupational
2144.09,
2144.09,"Mechanical Engineer, Aeronautical"
2144.0900,
2144.0900,"Mechanical Engineer, Aeronautical"
2144.1,"Mechanical Engineer, Marine"
2144.1,
2144.1000,
2144.1000,"Mechanical Engineer, Marine"
2144.11,"Architect, Naval"
2144.11,
2144.1100,"Architect, Naval"
2144.1100,
2144.12,"Mechanical Engineer, Air -"
2144.12,
2144.12,"Mechanical Engineer, Air -Conditioning"
2144.1200,"Mechanical Engineer, Air -"
2144.1200,
2144.1200,"Mechanical Engineer, Air -Conditioning"
2144.1301,Lead Brush Maker
2144.1301,Layout Engineer
2144.1302,Industrial Engineer (Workstation
2144.1302,Industrial Engineer
2144.1401,Service Engineer – Installation
2144.1401,Service Engineer –
2144.1401,Service Engineer -Installation
2144.1402,Service Engineer -Installation and
2144.1402,Service Office
2144.1402,Service Engineer – Installation and
2144.99,
2144.99,"Mechanical Engineers, Other"
2144.9900,"Mechanical Engineers, Other"
2144.9900,
2145.01,"Chemical Engineer, General"
2145.01,
2145.0100,
2145.0100,"Chemical Engineer, General"
2145.02,
2145.02,"Designer, Chemical Engineering"
2145.0200,"Designer, Chemical Engineering"
2145.0200,
2145.03,
2145.03,"Chemical Engineer, Paints and"
2145.03,"Chemical Engineer, Paints and Varnish"
2145.0300,"Chemical Engineer, Paints and Varnish"
2145.0300,"Chemical Engineer, Paints and"
2145.0300,
2145.04,
2145.04,"Chemical Engineer, Drugs and Acids"
2145.0400,
2145.0400,"Chemical Engineer, Drugs and Acids"
2145.05,
2145.05,"Chemical Engineer, Petroleum"
2145.0500,
2145.0500,"Chemical Engineer, Petroleum"
2145.06,"Chemical Engineer, Fertilizers"
2145.06,
2145.0600,"Chemical Engineer, Fertilizers"
2145.0600,
2145.07,"Chemical En gineer, Food"
2145.07,
2145.07,"Chemical Engineer, Food"
2145.0700,"Chemical En gineer, Food"
2145.0700,"Chemical Engineer, Food"
2145.0700,
2145.08,"Technologist, Food/Chemical Engineer"
2145.08,
2145.08,"Technologist, Food /Chemical"
2145.0800,"Technologist, Food /Chemical"
2145.0800,"Technologist, Food/Chemical Engineer"
2145.0800,
2145.09,
2145.09,"Technologist, Fuel"
2145.0900,
2145.0900,"Technologist, Fuel"
2145.1,Oil Technologist
2145.1,
2145.1000,Oil Technologist
2145.1000,
2145.11,"Technologist, Paper"
2145.11,
2145.1100,"Technologist, Paper"
2145.1100,
2145.12,"Technologist, Alcohol"
2145.12,
2145.1200,
2145.1200,"Technologist, Alcohol"
2145.13,"Technologist, Rubber"
2145.13,
2145.1300,
2145.1300,"Technologist, Rubber"
2145.14,
2145.14,"Technologist, Plastics"
2145.1400,"Technologist, Plastics"
2145.1400,
2145.99,"Chemical Engineers and Technologists, Other"
2145.99,Chemical Engineers and
2145.99,
2145.9900,
2145.9900,"Chemical Engineers and Technologists, Other"
2145.9900,Chemical Engineers and
2146.01,
2146.01,"Mining Engineer, General"
2146.0100,"Mining Engineer, General"
2146.0100,
2146.02,
2146.02,"Mining Engineer, Non -metals"
2146.02,"Mining Engineer, Non -Metals"
2146.0200,
2146.0200,"Mining Engineer, Non -Metals"
2146.0200,"Mining Engineer, Non -metals"
2146.03,"Mining Engineer, Metal"
2146.03,
2146.0300,"Mining Engineer, Metal"
2146.0300,
2146.04,
2146.04,"Mining Engineer, Petroleum and Gas"
2146.04,"Mining Engineer, Petroleum and"
2146.0400,"Mining Engineer, Petroleum and"
2146.0400,
2146.0400,"Mining Engineer, Petroleum and Gas"
2146.05,"Metallurgist, Extractive"
2146.05,
2146.0500,"Metallurgist, Extractive"
2146.0500,
2146.0501,Manager Heat Treatment/Metallurgist
2146.0501,Manager Heat
2146.0501,Manager
2146.06,
2146.06,"Metallurgists, Adaptive"
2146.0600,
2146.0600,"Metallurgists, Adaptive"
2146.99,"Mining Engineers, Metallurgists"
2146.99,
2146.99,"Mining Engineers, Metallurgists and Related"
2146.9900,"Mining Engineers, Metallurgists and Related"
2146.9900,
2146.9900,"Mining Engineers, Metallurgists"
2149.01,"Engineers and Related Technologists, Other"
2149.01,Engineers and Related
2149.01,
2149.0100,"Engineers and Related Technologists, Other"
2149.0100,Engineers and Related
2149.0100,
2151.01,"Electrical Engineer, General"
2151.0100,"Electrical Engineer, General"
2151.02,"Designer, Electrical Engineering"
2151.02,
2151.0200,"Designer, Electrical Engineering"
2151.0200,
2151.0201,Design Engineer
2151.0202,Electrical Design Developer
2151.0202,Electrical
2151.03,"Electrical Engineer, Generation and Supply"
2151.03,"Electrical Engineer, Generation and"
2151.03,
2151.0300,"Electrical Engineer, Generation and Supply"
2151.0300,"Electrical Engineer, Generation and"
2151.0300,
2151.04,
2151.04,Illumination Engineer
2151.0400,Illumination Engineer
2151.0400,
2151.0403,LED Light Design Engineer
2151.0403,LED Light Design
2151.0404,LED Light Design Validation
2151.0404,LED Light Design Validation Engineer
2151.0404,LED Light Repair
2151.0601,System Analysts
2151.0601,System Analyst (PCB Design)
2151.0602,Systems Designer (PCB Design)
2151.0602,Systems Designer (PCB Des ign)
2151.0602,Tabla Maker
2151.0701,Design -For-Test
2151.0701,Design -For-Manufacture Engineer
2151.0701,Design -for-Manufacture Engineer
2151.99,"Electrical Engineers, Other"
2151.99,
2151.9900,"Electrical Engineers, Other"
2151.9900,
2152.02,Electronic Engineer
2152.02,
2152.0200,
2152.0200,Electronic Engineer
2152.0301,
2152.0301,Stress Analyst /Computer Aided
2152.0301,Stress Analyst/Computer -Aided Test Executive
2152.0301,
2152.04,Electro -Optical Engineer
2152.04,
2152.0400,
2152.0400,Electro -Optical Engineer
2152.0501,Design Engineer
2152.0502,Design -For-Test Engineer
2152.0502,Desktop
2152.0502,Design -for-Test Engineer
2152.0601,Quality Engineer
2152.0801,Electronic Hardware Design Engineer
2152.0801,Electronic
2152.0801,Electronic Hardware Design
2152.0901,"Veterinarian,"
2152.0901,Verification Engineer
2152.0902,Testing and Validation Engineer
2152.0902,
2152.0902,
2152.99,"Electronics Engineers, Other"
2152.99,
2152.9900,
2152.9900,"Electronics Engineers, Other"
2153.01,
2153.01,"Telecommunication Engineer, General"
2153.01,"Telecommunication Engineer,"
2153.0100,"Telecommunication Engineer,"
2153.0100,"Telecommunication Engineer, General"
2153.0100,
2153.0101,Telecom Terminal Equipment Application
2153.0101,Telecommunicatio
2153.0101,Telecom Terminal Equipment
2153.0102,Telecom Terminal Equipment
2153.0102,Telecom Terminal
2153.0102,Telecom Terminal Equipment Application (Native
2153.02,
2153.02,"Radio Engineer,"
2153.02,"Radio Engineer, Telecommunication"
2153.0200,"Radio Engineer, Telecommunication"
2153.0200,"Radio Engineer,"
2153.0200,
2153.03,"Microwave Engineer, Telecommunication"
2153.03,"Microwave Engineer,"
2153.03,
2153.0300,"Microwave Engineer,"
2153.0300,
2153.0300,"Microwave Engineer, Telecommunication"
2153.04,"Line Communication Engineer, Tele -"
2153.04,"Line Communication E ngineer,"
2153.04,
2153.0400,"Line Communication E ngineer,"
2153.0400,"Line Communication Engineer, Tele -"
2153.0400,
2153.05,
2153.05,Sound Engineer
2153.0500,Sound Engineer
2153.0500,
2153.0501,Sound Recording
2153.0501,"Sound Engineer, Media"
2153.0511,Sound Editor
2153.0511,Sound Designer
2153.0601,"Core Layer,"
2153.0601,Core Engineer
2153.99,"Telecommunication Engineers, Other"
2153.99,Telecommunicatio
2153.99,"Telecommunication Engineers,"
2153.9900,Telecommunicatio
2153.9900,"Telecommunication Engineers, Other"
2153.9900,"Telecommunication Engineers,"
2161.01,Architect
2161.01,
2161.0100,
2161.0100,Architect
2161.99,"Building Architects, Other"
2161.99,
2161.9900,
2161.9900,"Building Architects, Other"
2163.01,
2163.01,Package Designer/Packaging Designer
2163.01,Package Designer /Packaging
2163.0100,Package Designer /Packaging
2163.0100,Package Designer/Packaging Designer
2163.0100,
2163.0201,Designer -
2163.0201,Design Merchandiser
2163.0301,Hand Spinner
2163.0301,Hand Sketch Designer (Basic)
2163.04,Furniture Designer
2163.04,
2163.0400,Furniture Designer
2163.0400,
2163.05,Fashion Designer
2163.05,
2163.0500,
2163.0500,Fashion Designer
2163.06,
2163.06,Textile Designer
2163.0600,
2163.0600,Textile Designer
2164.01,
2164.01,Town Planner
2164.0100,Town Planner
2164.0100,
2164.02,
2164.02,Traffic Planner
2164.0200,Traffic Planner
2164.0200,
2165.01,
2165.01,Cartographer
2165.0100,Cartographer
2165.0100,
2165.02,"Surveyor, Topographical"
2165.02,
2165.0200,
2165.0200,"Surveyor, Topographical"
2165.03,Aerial -Photograph Interpreter
2165.03,
2165.03,Aerial – Photograph Interpreter
2165.0300,
2165.0300,Aerial -Photograph Interpreter
2165.0300,Aerial – Photograph Interpreter
2165.04,
2165.04,"Surveyor, Photogrammetric"
2165.0400,"Surveyor, Photogrammetric"
2165.0400,
2165.05,"Surveyor, Mine"
2165.05,
2165.0500,"Surveyor, Mine"
2165.0500,
2165.06,"Surveyor, Hydrographic"
2165.06,
2165.0600,"Surveyor, Hydrographic"
2165.0600,
2165.99,"Cartographers and Surveyors, Other"
2165.99,
2165.99,"Cartographers and Surveyors,"
2165.9900,"Cartographers and Surveyors,"
2165.9900,"Cartographers and Surveyors, Other"
2165.9900,
2166.01,
2166.01,Commercial Artist
2166.0100,Commercial Artist
2166.0100,
2166.0111,Art Teacher
2166.0111,Art Director
2166.0201,
2166.0201,Multi Media Artist and
2166.0201,Multimedia Artist and Animator/Animator
2166.0201,
2166.0202,Modeller (Except
2166.0202,Modeller
2166.0203,Risk Management
2166.0203,Rigging Artist
2166.0204,Texturing Artist
2166.0204,Thatch Cutter
2166.0205,Annealer (Glass
2166.0205,Animation Director
2166.0206,Character Designer
2166.0206,"Charcoal Burner,"
2166.0207,Clerical Support
2166.0207,Clean -Up Artist
2166.0207,Clean -up Artist
2166.0208,"Compositor, Hand"
2166.0208,Compositor
2166.0209,Storyboard Artist
2166.0209,Stowing Worker
2166.021,Rendering Artist
2166.021,"Renovator,"
2166.0210,"Renovator,"
2166.0210,Rendering Artist
2166.0211,VFX Editor
2166.0211,"Viewer, Workshop"
2166.0212,Roto Curing
2166.0212,Roto Artist
2166.03,Web Designer
2166.03,
2166.0300,
2166.0300,Web Designer
2166.0401,Designer (CAD)
2166.0401,Designer
2166.0501,
2166.0501,Graphic Designer
2166.0501,
2166.0511,Colour Key Artist
2166.0511,Colour Maker
2166.0512,Colourist
2166.0512,Columnist
2211.01,
2211.01,"Physician, General"
2211.0100,"Physician, General"
2211.0100,
2211.02,"Surgeon, General"
2211.02,
2211.0200,
2211.0200,"Surgeon, General"
2211.03,"Anatomist, Medical"
2211.03,
2211.0300,"Anatomist, Medical"
2211.0300,
2211.04,Anaesthetist
2211.04,
2211.0400,
2211.0400,Anaesthetist
2211.05,
2211.05,Psychiatrist  Psychiatrist diagnoses and treats human
2211.05,Psychiatrist
2211.0500,
2211.0500,Psychiatrist  Psychiatrist diagnoses and treats human
2211.0500,Psychiatrist
2211.99,
2211.99,"Generalist Medical Practitioners, Allopathic,"
2211.99,"Generalist Medical Practitioners ,"
2211.9900,"Generalist Medical Practitioners ,"
2211.9900,"Generalist Medical Practitioners, Allopathic,"
2211.9900,
2212.01,Neurologist
2212.01,
2212.0100,
2212.0100,Neurologist
2212.02,Dermatologist
2212.02,
2212.0200,
2212.0200,Dermatologist
2212.03,Allergy Specialist
2212.03,
2212.0300,
2212.0300,Allergy Specialist
2212.04,"Ear, Nose and Throat Specialist"
2212.04,
2212.0400,
